,id,LWR_route,RWR_route,TE_route,RB_route,Flex_route
355,2021091204-1775,middle_deep,middle_deep,middle_shallow,middle_shallow,left_deep
356,2021091204-1811,middle_deep,middle_deep,middle_deep,middle_shallow,right_shallow
357,2021091204-1916,middle_deep,left_shallow,right_shallow,right_shallow,left_shallow
358,2021091204-1938,middle_deep,right_deep,other,middle_shallow,middle_shallow
359,2021091204-1979,left_shallow,right_deep,middle_deep,other,middle_shallow
360,2021091204-2034,left_shallow,right_shallow,other,left_shallow,left_deep
361,2021091204-2148,middle_deep,right_shallow,middle_deep,right_shallow,other
362,2021091204-2196,middle_deep,right_deep,right_shallow,other,left_shallow
363,2021091204-2263,middle_shallow,right_deep,middle_deep,left_shallow,left_shallow
364,2021091204-2345,left_shallow,right_shallow,middle_shallow,middle_shallow,middle_shallow
365,2021091204-2367,middle_deep,left_deep,middle_shallow,middle_shallow,left_shallow
366,2021091204-2421,middle_deep,right_deep,middle_deep,middle_deep,middle_shallow
367,2021091204-2447,middle_shallow,middle_shallow,middle_deep,right_shallow,middle_deep
368,2021091204-2596,middle_shallow,right_deep,middle_shallow,other,right_shallow
369,2021091204-2652,middle_shallow,middle_deep,right_shallow,left_shallow,middle_shallow
370,2021091204-2699,middle_shallow,middle_shallow,middle_shallow,other,right_shallow
371,2021091204-2742,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
372,2021091204-2766,left_deep,middle_deep,right_shallow,middle_shallow,left_deep
373,2021091204-2876,middle_deep,middle_deep,other,middle_shallow,right_shallow
374,2021091204-3017,middle_deep,middle_deep,middle_shallow,left_shallow,middle_shallow
375,2021091204-3060,left_deep,right_shallow,left_shallow,left_shallow,middle_shallow
376,2021091204-3100,right_shallow,left_shallow,middle_deep,right_shallow,middle_deep
377,2021091204-3171,left_shallow,left_shallow,other,right_shallow,middle_deep
378,2021091204-3195,middle_deep,middle_shallow,middle_deep,right_shallow,other
379,2021091204-3255,middle_deep,middle_deep,other,other,left_deep
380,2021091204-3351,middle_deep,left_shallow,middle_deep,right_shallow,middle_deep
381,2021091204-3375,middle_shallow,middle_shallow,middle_shallow,middle_shallow,right_deep
382,2021091204-3404,right_shallow,middle_deep,left_deep,left_shallow,middle_deep
383,2021091204-3444,right_shallow,middle_deep,middle_shallow,left_shallow,middle_deep
384,2021091204-3479,left_deep,middle_deep,left_shallow,middle_shallow,left_deep
385,2021091204-3504,left_shallow,left_shallow,middle_deep,other,middle_deep
386,2021091204-3533,right_shallow,right_deep,middle_deep,left_shallow,middle_deep
387,2021091204-3597,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
388,2021091204-3638,middle_deep,right_shallow,middle_deep,middle_shallow,middle_deep
389,2021091204-3662,right_shallow,middle_deep,right_shallow,left_shallow,middle_deep
390,2021091204-3691,middle_deep,middle_deep,middle_deep,middle_shallow,left_shallow
391,2021091204-3719,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
392,2021091204-3741,right_shallow,right_deep,left_deep,middle_shallow,middle_deep
393,2021091204-3774,middle_shallow,middle_deep,right_shallow,middle_shallow,left_shallow
394,2021091204-3808,middle_deep,middle_deep,left_shallow,right_shallow,middle_deep
395,2021091204-3832,left_shallow,right_shallow,middle_shallow,middle_shallow,middle_shallow
396,2021091204-3856,middle_deep,left_shallow,middle_deep,middle_shallow,left_shallow
397,2021091204-3880,middle_deep,middle_shallow,middle_shallow,middle_shallow,middle_deep
398,2021091204-3908,middle_deep,left_shallow,right_deep,middle_shallow,middle_deep
399,2021091204-3973,left_deep,middle_deep,middle_deep,middle_shallow,middle_deep
400,2021091204-4042,right_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
401,2021091204-4082,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
402,2021091204-4106,right_shallow,right_deep,right_deep,left_shallow,middle_deep
403,2021091204-4135,middle_deep,right_deep,right_shallow,middle_shallow,right_deep
404,2021091204-4164,left_shallow,middle_shallow,middle_shallow,other,middle_shallow
405,2021091204-4199,middle_shallow,middle_shallow,left_shallow,right_shallow,middle_deep
406,2021091204-4253,right_shallow,middle_deep,other,other,right_shallow
407,2021091204-4401,middle_deep,middle_shallow,middle_deep,other,right_shallow
408,2021091204-4441,left_deep,middle_deep,left_shallow,middle_shallow,middle_deep
409,2021091204-4463,middle_deep,middle_deep,middle_shallow,left_shallow,middle_deep
410,2021091204-4492,left_deep,middle_shallow,right_deep,left_shallow,middle_deep
411,2021091204-4514,middle_deep,middle_deep,middle_deep,left_shallow,middle_deep
412,2021091204-4555,middle_deep,middle_deep,middle_shallow,left_shallow,middle_deep
413,2021091204-4581,right_shallow,middle_deep,right_shallow,middle_shallow,middle_deep
414,2021091204-4607,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
415,2021091204-4629,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
416,2021091205-78,left_deep,right_shallow,right_shallow,other,left_shallow
417,2021091205-100,right_shallow,right_shallow,middle_deep,right_shallow,middle_shallow
418,2021091205-151,left_shallow,right_shallow,right_shallow,middle_shallow,left_shallow
419,2021091205-249,middle_shallow,left_shallow,left_shallow,right_shallow,middle_shallow
420,2021091205-404,middle_deep,middle_deep,other,left_shallow,other
421,2021091205-423,middle_shallow,right_shallow,left_shallow,right_shallow,middle_deep
422,2021091205-447,right_shallow,middle_deep,left_shallow,left_shallow,right_shallow
423,2021091205-513,middle_deep,middle_deep,left_shallow,right_shallow,right_deep
424,2021091205-643,right_deep,middle_deep,other,left_shallow,right_shallow
425,2021091205-699,middle_deep,middle_deep,other,middle_shallow,middle_shallow
426,2021091205-745,right_shallow,middle_shallow,middle_shallow,middle_shallow,right_shallow
427,2021091205-787,middle_deep,middle_deep,other,other,left_shallow
428,2021091205-811,left_deep,middle_deep,middle_deep,other,middle_shallow
429,2021091205-878,middle_shallow,left_shallow,middle_shallow,left_shallow,left_shallow
430,2021091205-1091,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
431,2021091205-1157,middle_deep,middle_deep,other,middle_shallow,left_shallow
432,2021091205-1212,middle_deep,left_shallow,middle_deep,middle_shallow,left_shallow
433,2021091205-1278,middle_deep,middle_deep,middle_deep,middle_deep,middle_shallow
434,2021091205-1404,left_deep,middle_shallow,other,other,other
435,2021091205-1426,left_shallow,right_shallow,middle_shallow,left_shallow,right_shallow
436,2021091205-1494,right_shallow,left_shallow,middle_deep,left_shallow,right_shallow
437,2021091205-1518,right_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
438,2021091205-1667,middle_deep,middle_deep,left_shallow,middle_shallow,right_shallow
439,2021091205-1711,middle_shallow,middle_deep,middle_shallow,left_shallow,middle_deep
440,2021091205-1739,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
441,2021091205-1808,right_shallow,middle_deep,middle_deep,middle_shallow,right_shallow
442,2021091205-1924,right_deep,middle_deep,middle_deep,left_shallow,middle_shallow
443,2021091205-1988,middle_deep,middle_shallow,middle_shallow,other,right_deep
444,2021091205-2075,right_shallow,left_shallow,middle_shallow,middle_shallow,middle_shallow
445,2021091205-2097,right_deep,left_shallow,left_shallow,right_shallow,right_shallow
446,2021091205-2183,middle_deep,middle_deep,middle_shallow,middle_deep,middle_deep
447,2021091205-2223,right_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
448,2021091205-2245,right_shallow,middle_shallow,middle_deep,middle_shallow,left_shallow
449,2021091205-2297,middle_deep,middle_deep,middle_deep,other,middle_deep
450,2021091205-2325,right_shallow,middle_deep,middle_deep,right_shallow,middle_deep
451,2021091205-2388,middle_deep,middle_deep,middle_deep,other,middle_deep
452,2021091205-2429,right_shallow,middle_deep,left_shallow,right_deep,left_shallow
453,2021091205-2581,middle_shallow,middle_shallow,left_shallow,right_shallow,left_shallow
454,2021091205-2681,right_shallow,right_shallow,middle_deep,right_shallow,left_shallow
455,2021091205-2838,middle_shallow,left_deep,left_shallow,middle_shallow,right_deep
456,2021091205-2966,middle_shallow,middle_shallow,middle_deep,other,right_shallow
457,2021091205-3127,right_shallow,middle_deep,right_shallow,other,left_shallow
458,2021091205-3151,middle_deep,middle_shallow,middle_shallow,middle_deep,middle_shallow
459,2021091205-3175,middle_shallow,middle_shallow,middle_deep,middle_shallow,right_shallow
460,2021091205-3210,middle_deep,middle_deep,other,left_shallow,middle_deep
461,2021091205-3310,left_shallow,middle_deep,right_shallow,left_shallow,middle_deep
462,2021091205-3361,left_shallow,middle_deep,middle_deep,right_shallow,middle_deep
463,2021091205-3383,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
464,2021091205-3467,middle_deep,right_deep,right_shallow,left_shallow,middle_shallow
465,2021091205-3548,right_shallow,middle_deep,left_shallow,left_shallow,right_shallow
466,2021091205-3631,middle_shallow,middle_shallow,right_shallow,right_shallow,right_shallow
467,2021091205-3687,middle_deep,middle_shallow,left_shallow,middle_deep,middle_deep
468,2021091205-3711,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
469,2021091205-3735,middle_deep,middle_deep,middle_deep,other,middle_deep
470,2021091205-3761,middle_shallow,middle_deep,middle_deep,left_shallow,middle_deep
471,2021091205-3783,middle_deep,middle_deep,right_shallow,left_shallow,right_deep
472,2021091205-3805,middle_deep,middle_deep,middle_deep,left_shallow,middle_deep
473,2021091205-3886,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
474,2021091205-4100,middle_deep,middle_deep,left_deep,middle_shallow,middle_deep
475,2021091205-4122,middle_deep,middle_deep,middle_shallow,other,middle_deep
476,2021091205-4141,middle_deep,middle_deep,left_shallow,middle_shallow,middle_deep
477,2021091205-4420,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
478,2021091205-4489,middle_shallow,middle_deep,middle_shallow,right_shallow,middle_deep
479,2021091205-4513,middle_shallow,middle_shallow,middle_shallow,middle_shallow,right_shallow
480,2021091205-4535,middle_shallow,middle_deep,right_shallow,right_shallow,middle_deep
481,2021091205-4580,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
482,2021091205-4604,middle_deep,middle_deep,middle_deep,other,middle_deep
483,2021091205-4649,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
484,2021091205-4673,middle_shallow,left_shallow,left_shallow,right_shallow,middle_shallow
485,2021091205-4695,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
486,2021091206-76,middle_shallow,middle_shallow,left_shallow,middle_shallow,middle_shallow
487,2021091206-98,middle_deep,middle_deep,middle_shallow,other,middle_deep
488,2021091206-128,right_shallow,middle_shallow,middle_deep,other,right_shallow
489,2021091206-152,left_deep,middle_deep,middle_deep,middle_shallow,left_shallow
490,2021091206-245,middle_shallow,middle_shallow,middle_deep,middle_shallow,left_deep
491,2021091206-269,right_shallow,left_shallow,middle_deep,left_shallow,middle_shallow
492,2021091206-439,right_deep,middle_shallow,middle_deep,left_shallow,middle_shallow
493,2021091206-506,middle_deep,middle_shallow,middle_deep,other,left_deep
494,2021091206-620,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
495,2021091206-649,middle_shallow,right_deep,left_shallow,other,middle_deep
496,2021091206-742,middle_deep,middle_shallow,middle_shallow,left_shallow,middle_shallow
497,2021091206-855,middle_shallow,middle_deep,left_shallow,middle_deep,right_shallow
498,2021091206-903,right_shallow,middle_deep,other,left_shallow,middle_deep
499,2021091206-948,left_deep,middle_shallow,left_shallow,left_shallow,middle_deep
500,2021091206-1040,middle_deep,middle_shallow,other,middle_shallow,right_deep
501,2021091206-1064,middle_shallow,middle_deep,middle_shallow,middle_shallow,middle_deep
502,2021091206-1130,middle_deep,middle_deep,left_shallow,middle_shallow,middle_deep
503,2021091206-1171,middle_deep,middle_deep,left_shallow,left_deep,left_shallow
504,2021091206-1195,middle_deep,right_deep,middle_deep,other,middle_shallow
505,2021091206-1246,middle_deep,middle_deep,other,right_shallow,left_shallow
506,2021091206-1296,middle_shallow,right_shallow,right_shallow,other,left_shallow
507,2021091206-1320,middle_shallow,middle_shallow,middle_shallow,right_shallow,right_shallow
508,2021091206-1371,middle_deep,middle_deep,other,middle_shallow,middle_shallow
509,2021091206-1483,middle_deep,left_shallow,right_deep,middle_shallow,right_shallow
510,2021091206-1583,middle_shallow,right_shallow,middle_shallow,middle_shallow,left_deep
511,2021091206-1668,middle_deep,left_shallow,middle_deep,middle_deep,right_deep
512,2021091206-1687,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
513,2021091206-1745,left_shallow,middle_shallow,middle_shallow,left_shallow,middle_deep
514,2021091206-1824,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
515,2021091206-1921,middle_deep,middle_deep,middle_deep,left_shallow,middle_shallow
516,2021091206-1945,middle_shallow,middle_deep,right_shallow,left_shallow,middle_deep
517,2021091206-2011,left_deep,left_deep,middle_deep,middle_shallow,right_shallow
518,2021091206-2058,middle_shallow,middle_deep,middle_shallow,right_shallow,right_deep
519,2021091206-2111,middle_deep,middle_shallow,middle_deep,left_shallow,right_shallow
520,2021091206-2210,right_deep,middle_deep,middle_shallow,left_shallow,right_shallow
521,2021091206-2229,middle_deep,middle_deep,middle_shallow,right_shallow,right_deep
522,2021091206-2253,left_deep,middle_shallow,middle_deep,other,middle_shallow
523,2021091206-2301,middle_deep,middle_shallow,left_deep,middle_deep,left_shallow
524,2021091206-2347,middle_deep,middle_deep,left_shallow,middle_shallow,middle_shallow
525,2021091206-2419,right_shallow,middle_deep,middle_shallow,left_shallow,right_shallow
526,2021091206-2609,middle_deep,right_deep,middle_deep,right_shallow,left_shallow
527,2021091206-2676,middle_shallow,middle_deep,right_shallow,right_shallow,right_shallow
528,2021091206-2760,middle_deep,middle_deep,middle_shallow,right_shallow,middle_deep
529,2021091206-2868,middle_shallow,right_deep,middle_shallow,middle_shallow,middle_deep
530,2021091206-2914,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
531,2021091206-2964,middle_deep,middle_deep,middle_shallow,left_shallow,middle_shallow
532,2021091206-2988,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
533,2021091206-3032,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_deep
534,2021091206-3060,middle_deep,left_shallow,middle_shallow,left_shallow,left_shallow
535,2021091206-3079,middle_deep,middle_deep,other,left_shallow,other
536,2021091206-3132,middle_deep,right_shallow,middle_shallow,left_shallow,right_shallow
537,2021091206-3236,middle_deep,middle_deep,right_shallow,right_shallow,middle_deep
538,2021091206-3287,middle_deep,middle_deep,left_shallow,right_shallow,middle_deep
539,2021091206-3311,middle_deep,right_deep,middle_deep,middle_shallow,middle_deep
540,2021091206-3353,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
